NCBI:
Seq_Header	Hmmscan_Family
1028081340|WP_063840674.1|1|1|aph(2'')-IIa|aph(2'')-IIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-IIa	AAC6-I	MB-RF004
1028081341|WP_063840675.1|1|1|aph(2'')-If|aph(2'')-If|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-If	AAC6-I	MB-RF004
543996038|WP_021034342.1|1|1|aph(2'')-Ig|aph(2'')-Ig|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-Ig	AAC6-I	MB-RF004
545014760|WP_021401024.1|1|1|aph(2'')-IVa|aph(2'')-IVa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-IVa	AAC6-I	MB-RF004
545049956|WP_021424053.1|1|1|aph(2'')-If|aph(2'')-If|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-If	AAC6-I	MB-RF004
695269182|WP_032491359.1|1|1|aph(2'')-Ie|aph(2'')-Ie|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-Ie	AAC6-I	MB-RF004
949621775|WP_057038954.1|1|1|aph(2'')-IIa|aph(2'')-IIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-IIa	AAC6-I	MB-RF004
949781494|WP_057098416.1|1|1|aph(2'')-Ih|aph(2'')-Ih|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(2'')-Ih	AAC6-I	MB-RF004
1360511410|SPD96884.1|1|1|silC|silC||Cu(+)/Ag(+)_efflux_RND_transporter_outer_membrane_channel_SilC	ABCAntibioticEffluxPump	MB-RF006
156713286|BAF76383.1|1|1|ttgA|ttgA|efflux|toluene_efflux_RND_transporter_periplasmic_adaptor_subunit_TtgA	ABCAntibioticEffluxPump	MB-RF006
156713287|BAF76384.1|1|1|ttgB|ttgB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TtgB	ABCAntibioticEffluxPump	MB-RF006
225692171|ACO06752.1|1|1|emhB|emhB|efflux|efflux_RND_transporter_permease_subunit_EmhB	ABCAntibioticEffluxPump	MB-RF006
23347077|AAN29240.1|1|1|bepD|bepD|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_BepD	ABCAntibioticEffluxPump	MB-RF006
23347078|AAN29241.1|1|1|bepE|bepE|efflux|multidrug_efflux_RND_transporter_permease_subunit_BepE	ABCAntibioticEffluxPump	MB-RF006
23463681|AAN33534.1|1|1|bepG|bepG|efflux|multidrug_efflux_RND_transporter_permease_subunit_BepG	ABCAntibioticEffluxPump	MB-RF006
23463682|AAN33535.1|1|1|bepF|bepF|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_BepF	ABCAntibioticEffluxPump	MB-RF006
2605914|AAD12176.1|1|1|srpB|srpB|efflux|solvent_efflux_RND_transporter_permease_subunit_SrpB	ABCAntibioticEffluxPump	MB-RF006
2605915|AAD12177.1|1|1|srpC|srpC||solvent_efflux_RND_transporter_outer_membrane_subunit_SrpC	ABCAntibioticEffluxPump	MB-RF006
2605916|AAD12178.1|1|1|srpA|srpA|efflux|solvent_efflux_RND_transporter_periplasmic_adaptor_subunit_SrpA	ABCAntibioticEffluxPump	MB-RF006
28631601|AAO49780.1|1|1|ttgD|ttgD|efflux|toluene_efflux_RND_transporter_periplasmic_adaptor_subunit_TtgD	ABCAntibioticEffluxPump	MB-RF006
298682348|ADI95409.1|1|1|ttgE|ttgE|efflux|multidrug_efflux_RND_transporter_permease_subunit_TtgE	ABCAntibioticEffluxPump	MB-RF006
3319233|AAC38671.1|1|1|ttgB|ttgB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TtgB	ABCAntibioticEffluxPump	MB-RF006
341579930|AAY90617.2|1|1|emhA|emhA|efflux|efflux_RND_transporter_periplasmic_adaptor_subunit_EmhA	ABCAntibioticEffluxPump	MB-RF006
37519362|AAQ92182.1|1|1|emhC|emhC||efflux_RND_transporter_outer_membrane_subunit_EmhC	ABCAntibioticEffluxPump	MB-RF006
4206627|AAD11746.1|1|1|silC|silC||Cu(+)/Ag(+)_efflux_RND_transporter_outer_membrane_channel_SilC	ABCAntibioticEffluxPump	MB-RF006
4206630|AAD11749.1|1|1|silA|silA||Cu(+)/Ag(+)_efflux_RND_transporter_permease_subunit_SilA	ABCAntibioticEffluxPump	MB-RF006
4321265|AAD15663.1|1|1|tbtA|tbtA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_TbtA	ABCAntibioticEffluxPump	MB-RF006
4321266|AAD15664.1|1|1|tbtB|tbtB|efflux|multidrug_efflux_RND_transporter_permease_subunit_TbtB	ABCAntibioticEffluxPump	MB-RF006
4321267|AAD15665.1|1|1|tbtM|tbtM||multidrug_efflux_RND_transporter_outer_membrane_channel_subunit_TbtM	ABCAntibioticEffluxPump	MB-RF006
5091480|AAD39553.1|1|1|ttgA|ttgA|efflux|toluene_efflux_RND_transporter_periplasmic_adaptor_subunit_TtgA	ABCAntibioticEffluxPump	MB-RF006
51832760|AAN38824.2|1|1|adeE|adeE|efflux|multidrug_efflux_RND_transporter_permease_subunit_AdeE	ABCAntibioticEffluxPump	MB-RF006
51832761|AAU10477.1|1|1|adeD|adeD|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_AdeD	ABCAntibioticEffluxPump	MB-RF006
68343009|AAY90615.1|1|1|emhC|emhC||efflux_RND_transporter_outer_membrane_subunit_EmhC	ABCAntibioticEffluxPump	MB-RF006
93358983|ABF13069.1|1|1|cnrA|cnrA||nickel_efflux_RND_transporter_permease_subunit_CnrA	ABCAntibioticEffluxPump	MB-RF006
95110417|CAK15125.1|1|1|mexE|mexE|efflux|MexE_family_multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit	ABCAntibioticEffluxPump	MB-RF006
157059867|BAF79679.1|1|1|smdA|smdA||multidrug_efflux_ABC_transporter_permease/ATP-binding_subunit_SmdA	adeS	MB-RF010
