NCBI:
Seq_Header	Hmmscan_Family
1028094245|WP_063851283.1|1|1|grm|grm||Grm_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	16S_Ribosomal_RNA_Methyltransferase	RF0001
1028112328|WP_063866469.1|1|1|rmtD2|rmtD|target_modification|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtD2	16S_Ribosomal_RNA_Methyltransferase	RF0001
1028429215|WP_063978071.1|1|1|sgm|sgm||Sgm_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	16S_Ribosomal_RNA_Methyltransferase	RF0001
505445294|WP_015632396.1|1|1|rmtF1|rmtF|target_modification|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtF1	16S_Ribosomal_RNA_Methyltransferase	RF0001
518556154|WP_019726361.1|1|1|rmtD1|rmtD|target_modification|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtD1	16S_Ribosomal_RNA_Methyltransferase	RF0001
557680565|WP_023434793.1|1|1|rmtF2|rmtF|target_modification|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtF2	16S_Ribosomal_RNA_Methyltransferase	RF0001
644808611|WP_025368648.1|1|1|rmtG|rmtG|target_modification|RmtG_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	16S_Ribosomal_RNA_Methyltransferase	RF0001
817701678|WP_046664169.1|1|1|rmtH|rmtH|target_modification|RmtH_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	16S_Ribosomal_RNA_Methyltransferase	RF0001
1028074075|WP_063838852.1|1|2|aac(3)-Ib|aac(3)-I|acetyltransferase|bifunctional_aminoglycoside_N-acetyltransferase_AAC(3)-Ib/aminoglycoside_N-acetyltransferase_AAC(6')-Ib''	AAC3	RF0002
1028074075|WP_063838852.1|2|2|aac(6')-Ib''|aac(6')-Ib''|acetyltransferase|bifunctional_aminoglycoside_N-acetyltransferase_AAC(3)-Ib/aminoglycoside_N-acetyltransferase_AAC(6')-Ib''	AAC3	RF0002
1028080873|WP_063840256.1|1|1|aac(3)-I|aac(3)-I|acetyltransferase|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase	AAC3	RF0002
1028080874|WP_063840257.1|1|1|aac(3)-I|aac(3)-I|acetyltransferase|AAC(3)-I_family_aminoglycoside_3-N-acetyltransferase	AAC3	RF0002
